Mindat_id,Deposit_type,age_category,litho_class,Latitude,Longitude,age_midpoint_ma,lithology_status,macro_latitude,macro_longitude,macro_litho_raw,macro_litho_class,api_status,n_minerals_total,n_minerals_mapped,n_families_primary,n_families_copper,pct_mapped,age_status,continent_approx_original
66858.0,VMS,Precambrian,volcanic,34.50232,-83.9593,850.0,resolved,34.50232,-83.9593,"paragneiss; paragneiss/metavolcanic gneiss; sedimentary; Major:{mica schist,amphibolite}",volcanic,ok,18,18,6,12,100.0,resolved,North_America
66898.0,VMS,Precambrian,metamorphic,33.75774,-84.93281,850.0,resolved,33.75774,-84.93281,"Major:{hornblende gneiss,amphibolite}; paragneiss; paragneiss/metavolcanic gneiss; sedimentary",metamorphic,ok,4,4,1,3,100.0,resolved,North_America
68115.0,Sediment-Hosted,Precambrian,carbonate,62.691902777778,-126.665375,699.0,resolved,62.691902777778,-126.665375,"sedimentary rocks; quartz arenite, sandstone, siltstone, shale dolomite, chert, limestone; undivided; sedimentary",carbonate,ok,16,16,5,9,100.0,resolved,North_America
68188.0,VMS,Paleozoic,metamorphic,-20.7303225905,140.420393451,477.5,resolved,-20.7303225905,140.420393451,medium grade metamorphic rock; schist; amphibolite grade orthogneiss/paragneiss/metavolcanic gneiss; ash,metamorphic,ok,11,11,6,9,100.0,resolved,Oceania
68257.0,Porphyry,Cenozoic,metamorphic,46.314033189009,23.169895112514,9.29,resolved,46.314033189009,23.169895112514,"crystalline metamorphic rocks; Major:{conglomerate}, Minor{sandstone,limestone,marl}",metamorphic,ok,43,43,8,25,100.0,resolved,Europe
68700.0,Porphyry,Unknown,carbonate,32.5891666667,-112.053888889,,resolved,32.5891666667,-112.053888889,"sedimentary rocks; sedimentary; Major:{arenite,conglomerate}, Minor:{limestone}; limestone",carbonate,ok,15,15,7,13,100.0,unknown,North_America
69552.0,Porphyry,Cenozoic,other,9.8035347634699,122.45720684612,30.0,other,9.8035347634699,122.45720684612,sedimentary rocks,other,ok,15,15,4,12,100.0,resolved,Asia
71511.0,Sediment-Hosted,Precambrian,mafic,30.0944444444,-8.35,900.0,resolved,30.0944444444,-8.35,mafic-intermediate undivided volcanic rocks; basalt; sedimentary,mafic,ok,3,3,1,2,100.0,resolved,Africa
73136.0,VMS,Cenozoic,felsic,42.475,141.05,15.0,resolved,42.475,141.05,felsic volcanic rocks,felsic,ok,3,3,2,3,100.0,resolved,Asia
73233.0,VMS,Cenozoic,volcanic,40.7291666667,140.958333333,15.0,resolved,40.7291666667,140.958333333,sedimentary and volcanic rocks,volcanic,ok,51,51,7,22,100.0,resolved,Asia
73255.0,VMS,Mesozoic,metamorphic,19.036683507473,-100.22958260237,120.0,resolved,19.036683507473,-100.22958260237,metasedimentary; unclassified volcanic rocks; sedimentary,metamorphic,ok,26,26,8,17,100.0,resolved,North_America
75449.0,VMS,Mesozoic,felsic,37.9763888889,-120.642777778,170.0,resolved,37.9763888889,-120.642777778,"Major:{mafic volcanic}, Minor:{felsic volcanic}, Incidental:{chert, sandstone, conglomerate}; rhyolite; volcanic; volcanic: interlayered sedimentary and volcanic rocks; mudstone-carbonate-sandstone-conglomerate",felsic,ok,3,3,2,3,100.0,resolved,North_America
81928.0,VMS,Mesozoic,volcanic,37.6013888889,-120.315833333,170.0,resolved,37.6013888889,-120.315833333,"volcanic: interlayered sedimentary and volcanic rocks; mudstone-carbonate-sandstone-conglomerate; Major:{mafic volcanic}, Minor:{felsic volcanic}, Incidental:{chert, sandstone, conglomerate}; rhyolite; volcanic",volcanic,ok,7,7,3,7,100.0,resolved,North_America
84746.0,VMS,Mesozoic,felsic,39.1155555556,-121.270555556,170.0,resolved,39.1155555556,-121.270555556,"Major:{mafic volcanic}, Minor:{felsic volcanic}, Incidental:{chert, sandstone, conglomerate}; rhyolite; volcanic; volcanic: interlayered sedimentary and volcanic rocks; mudstone-carbonate-sandstone-conglomerate",felsic,ok,7,7,2,4,100.0,resolved,North_America
85223.0,VMS,Mesozoic,felsic,39.0308333333,-121.288055556,170.0,resolved,39.0308333333,-121.288055556,"Major:{mafic volcanic}, Minor:{felsic volcanic}, Incidental:{chert, sandstone, conglomerate}; rhyolite; volcanic; mudstone-carbonate-sandstone-conglomerate; volcanic: interlayered sedimentary and volcanic rocks",felsic,ok,3,3,2,3,100.0,resolved,North_America
86332.0,Porphyry,Mesozoic,felsic,40.2166666667,-120.783333333,100.0,resolved,40.2166666667,-120.783333333,"intrusive igneous rocks; Major:{granodiorite}, Minor:{granite,tonalite,quartz diorite,quartz monzonite}, Incidental:{diorite, quartz syenite, quartz monzodiorite, gabbro, trondhjemite, monzonite, monzodiorite, pegmatite, alaskite, aplite}; granite; granodiorite; plutonic: undivided granitic rocks",felsic,ok,34,34,7,18,100.0,resolved,North_America
92443.0,VMS,Paleozoic,felsic,40.7252777778,-122.498055556,390.0,resolved,40.7252777778,-122.498055556,"volcanic: interlayered sedimentary and volcanic rocks; Major:{mafic volcanic}, Minor:{felsic volcanic,mudstone}, Incidental:{sandstone, conglomerate}; diabase; rhyolite; conglomerate,sandstone,shale,carbonate,chert",felsic,ok,13,13,5,12,100.0,resolved,North_America
92495.0,VMS,Paleozoic,felsic,40.7991666667,-122.202777778,260.0,resolved,40.7991666667,-122.202777778,"Major:{mafic volcanic,felsic volcanic}, Minor:{clastic}; rhyolite; andesite; mudstone-carbonate-sandstone-conglomerate",felsic,ok,16,16,4,11,100.0,resolved,North_America
93923.0,VMS,Mesozoic,metamorphic,41.95,-123.1,159.0,resolved,41.95,-123.1,"sedimentary; mudstone-carbonate-sandstone-conglomerate; Major:{schist}, Minor:{amphibole schist}, Incidental:{chert}; schist",metamorphic,ok,10,10,4,9,100.0,resolved,North_America
98618.0,VMS,Mesozoic,felsic,39.175,-121.291666667,150.0,resolved,39.175,-121.291666667,"Major:{mafic volcanic}, Minor:{felsic volcanic}, Incidental:{chert, sandstone, conglomerate}; rhyolite; volcanic; volcanic: interlayered sedimentary and volcanic rocks; mudstone-carbonate-sandstone-conglomerate",felsic,ok,4,4,2,4,100.0,resolved,North_America
105730.0,VMS,Paleozoic,unknown,0.0,0.0,353.0,unknown,0.0,0.0,,unknown,ok,3,3,3,3,100.0,resolved,Africa
105775.0,Sediment-Hosted,Mesozoic,other,32.75,-0.583333333333,115.0,other,32.75,-0.583333333333,sedimentary; sedimentary rocks,other,ok,3,3,3,3,100.0,resolved,Africa
107252.0,Porphyry,Cenozoic,felsic,46.0108333333,-112.48,60.5,resolved,46.0108333333,-112.48,"Major:{granite}; plutonic: undivided granitic rocks; intrusive igneous rocks; Major:: {biotite-hornblende granodiorite, biotite-hornblende monzogranite, tonalite}",felsic,ok,37,37,9,20,100.0,resolved,North_America
107981.0,VMS,Unknown,unknown,0.0,0.0,,unknown,0.0,0.0,,unknown,ok,3,3,3,3,100.0,unknown,Africa
108083.0,VMS,Cenozoic,unknown,0.0,0.0,14.15,unknown,0.0,0.0,,unknown,ok,6,6,2,6,100.0,resolved,Africa
108163.0,VMS,Cenozoic,felsic,35.1644444444,132.441666667,15.0,resolved,35.1644444444,132.441666667,intermediate-felsic volcanic rocks,felsic,ok,34,34,8,18,100.0,resolved,Asia
108197.0,Porphyry,Cenozoic,felsic,-20.0447222222,-69.2597222222,51.8,resolved,-20.0447222222,-69.2597222222,intermediate-felsic volcanic rocks,felsic,ok,24,24,6,14,100.0,resolved,South_America
109677.0,VMS,Precambrian,felsic,-28.7780555556,116.962777778,3250.0,resolved,-28.7780555556,116.962777778,felsic; intrusive igneous rocks; igneous felsic intrusive; granite,felsic,ok,28,28,6,16,100.0,resolved,Oceania
109688.0,VMS,Precambrian,mafic,-27.046141130114,117.71221058717,3200.0,resolved,-27.046141130114,117.71221058717,igneous mafic volcanic; basalt; gabbro; greenstone belt; mafic-ultramafic volcanic rocks,mafic,ok,9,9,3,8,100.0,resolved,Oceania
114858.0,Porphyry,Mesozoic,siliciclastic,37.4063888889,-108.088333333,67.5,resolved,37.4063888889,-108.088333333,"Major:{arkose,siltstone,conglomerate}, Minor:{clastic}; sandstone; sedimentary; sandstone-conglomerate",siliciclastic,ok,24,24,8,18,100.0,resolved,North_America
122228.0,Porphyry,Cenozoic,volcanic,-31.7138888889,-70.4888888889,9.8,resolved,-31.7138888889,-70.4888888889,volcanic rocks,volcanic,ok,31,31,6,20,100.0,resolved,South_America
122266.0,IOCG,Unknown,felsic,31.8333333333,59.0,,resolved,31.8333333333,59.0,mafic-felsic mixed volcanic rocks; tuff,felsic,ok,37,37,8,20,100.0,unknown,Other
122759.0,Magmatic sulfide,Precambrian,mafic,-27.8152777778,120.704166667,2705.0,resolved,-27.8152777778,120.704166667,felsic; igneous mafic volcanic; basalt; greenstone belt; mafic-ultramafic volcanic rocks,mafic,ok,29,29,6,10,100.0,resolved,Oceania
122767.0,Magmatic sulfide,Precambrian,mafic,-26.8833333333,120.383333333,2705.0,resolved,-26.8833333333,120.383333333,greenstone belt; mafic-ultramafic volcanic rocks; ash; igneous mafic volcanic; basalt,mafic,ok,30,30,8,13,100.0,resolved,Oceania
122804.0,Porphyry,Mesozoic,felsic,50.480831312986,-121.0142405168,196.0,resolved,50.480831312986,-121.0142405168,plutonic: intermediate rocks; alluvium; granodioritic intrusive rocks; granodiorite; intrusive igneous rocks,felsic,ok,34,34,8,23,100.0,resolved,North_America
122928.0,Porphyry,Paleozoic,siliciclastic,50.558838888889,6.1339666666667,396.5,resolved,50.558838888889,6.1339666666667,"Argillaceous slate, banded slate, sandstone, phyllite, quartzite; metamorphic; Major:{quartzite}, Minor{shale/slate,meta-granite group}; sedimentary rocks",siliciclastic,ok,46,46,7,24,100.0,resolved,Europe
122945.0,Porphyry,Cenozoic,mafic,-9.797208,160.022208,1.95,resolved,-9.797208,160.022208,mafic volcanic rocks,mafic,ok,10,10,3,7,100.0,resolved,Oceania
122949.0,VMS,Precambrian,mafic,-21.0805555556,116.925,3200.0,resolved,-21.0805555556,116.925,mafic-ultramafic volcanic rocks; rhyolite; igneous mafic volcanic; basalt,mafic,ok,19,19,5,11,100.0,resolved,Oceania
122950.0,Porphyry,Precambrian,felsic,-21.65937462058,119.97837714324,2500.0,resolved,-21.65937462058,119.97837714324,igneous felsic intrusive; granite; rhyolite; intrusive igneous rocks,felsic,ok,17,17,5,13,100.0,resolved,Oceania
122951.0,Porphyry,Precambrian,mafic,-21.788877237102,119.87376717439,2500.0,resolved,-21.788877237102,119.87376717439,dacite; igneous mafic volcanic; basalt; mafic-ultramafic volcanic rocks,mafic,ok,10,10,4,8,100.0,resolved,Oceania
123105.0,Sediment-Hosted,Precambrian,metamorphic,-13.1325,28.3925,900.0,resolved,-13.1325,28.3925,plutonic and metamorphic; orthogneiss/paragneiss,metamorphic,ok,8,8,4,6,100.0,resolved,Africa
123423.0,Magmatic sulfide,Unknown,mafic,47.7208333333,-91.8241666667,,resolved,47.7208333333,-91.8241666667,intrusive igneous rocks; Major:{troctolite}; troctolite; metamorphic and undivided crystalline: mainly tonalite gneiss,mafic,ok,19,19,3,8,100.0,unknown,North_America
123464.0,Porphyry,Mesozoic,other,35.3072222222,99.7886111111,173.0,other,35.3072222222,99.7886111111,sedimentary rocks,other,ok,42,42,8,22,100.0,resolved,Asia
123470.0,IOCG,Precambrian,other,26.1,101.9,1850.0,other,26.1,101.9,sedimentary rocks,other,ok,58,58,9,27,100.0,resolved,Asia
124002.0,Sediment-Hosted,Precambrian,siliciclastic,46.8333333333,-87.75,2000.0,resolved,46.8333333333,-87.75,"Major:{sandstone}, Minor:{siltstone,shale,conglomerate}; sandstone; sedimentary; bimodal volcanic rocks; shale,quartz arenite,dolomite,quartzite,conglomerate,greywacke,siltstone,iron formation; turbidite",siliciclastic,ok,8,8,3,6,100.0,resolved,North_America
125608.0,VMS,Mesozoic,mafic,35.036111111111,33.116388888889,100.0,resolved,35.036111111111,33.116388888889,"ophiolite complex; mafic volcanic rocks; Major:{basalt group}, Minor{basalt tuffite,basalt agglomerate}",mafic,ok,7,7,1,4,100.0,resolved,Europe
126508.0,Sediment-Hosted,Precambrian,metamorphic,-23.7894444444,16.6438888889,602.5,resolved,-23.7894444444,16.6438888889,metamorphic; mafic-felsic mixed volcanic rocks,metamorphic,ok,15,15,5,10,100.0,resolved,Africa
126948.0,Sediment-Hosted,Precambrian,carbonate,-30.5233954,138.5314475,630.0,resolved,-30.5233954,138.5314475,"sedimentary; metamorphic; sandstone,shale,limestone,siltstone,tillite,dolomite; dolomite",carbonate,ok,4,4,4,4,100.0,resolved,Oceania
127294.0,IOCG,Precambrian,metamorphic,-20.625,140.688333333,1532.5,resolved,-20.625,140.688333333,medium grade metamorphic rock; schist; intrusive igneous rocks; tonalite,metamorphic,ok,43,43,9,19,100.0,resolved,Oceania
127444.0,Porphyry,Paleozoic,felsic,43.00348378007,106.85218868256,368.1,resolved,43.00348378007,106.85218868256,mafic-felsic mixed volcanic rocks,felsic,ok,24,24,8,19,100.0,resolved,Asia
131133.0,Porphyry,Cenozoic,volcanic,41.1218,41.9498,37.3,resolved,41.1218,41.9498,sedimentary and volcanic rocks,volcanic,ok,21,21,7,14,100.0,resolved,Europe
131315.0,VMS,Paleozoic,volcanic,45.7719444444,-71.31,464.5,resolved,45.7719444444,-71.31,sedimentary rocks; volcanic: intermediate rocks,volcanic,ok,15,15,5,13,100.0,resolved,North_America
131316.0,VMS,Unknown,volcanic,40.3472222222,140.766666667,,resolved,40.3472222222,140.766666667,sedimentary and volcanic rocks,volcanic,ok,31,31,7,20,100.0,unknown,Asia
132210.0,Porphyry,Unknown,metamorphic,48.23,-121.5658,,resolved,48.23,-121.5658,"phyllite, low grade; phyllite; Major:{phyllite}, Minor:{schist}, Incidental:{siltstone, greenstone, argillite, chert, granulite, gabbro, graywacke, limestone, quartzite, conglomerate, slate, marble}; limestone; schist; phyllite,semipelite; sedimentary",metamorphic,ok,7,7,3,7,100.0,unknown,North_America
132305.0,Sediment-Hosted,Cenozoic,other,-17.4789,-68.356,45.0,other,-17.4789,-68.356,sedimentary rocks,other,ok,5,5,4,4,100.0,resolved,South_America
132814.0,Porphyry,Precambrian,carbonate,19.7,-97.8166666667,1880.5,resolved,19.7,-97.8166666667,"acidic igneous extrusive; sedimentary; carbonate,shale",carbonate,ok,6,6,2,6,100.0,resolved,North_America
133117.0,Porphyry,Cenozoic,other,-22.5333333333,-69.9166666667,65.7,other,-22.5333333333,-69.9166666667,intrusive igneous rocks,other,ok,16,16,6,14,100.0,resolved,South_America
134565.0,Porphyry,Cenozoic,felsic,29.4694444444,90.0277777778,15.5,resolved,29.4694444444,90.0277777778,felsic volcanic rocks,felsic,ok,18,18,4,13,100.0,resolved,Asia
134575.0,Porphyry,Cenozoic,other,29.6294444444,91.5988888889,14.15,other,29.6294444444,91.5988888889,sedimentary rocks,other,ok,30,30,7,21,100.0,resolved,Asia
134576.0,Porphyry,Cenozoic,other,29.7111111111,91.8388888889,15.18,other,29.7111111111,91.8388888889,sedimentary rocks,other,ok,73,73,8,25,100.0,resolved,Asia
134599.0,Magmatic sulfide,Precambrian,other,22.8583333333,102.966666667,945.0,other,22.8583333333,102.966666667,sedimentary rocks,other,ok,33,33,6,16,100.0,resolved,Asia
134605.0,VMS,Precambrian,other,24.1,101.683333333,1850.0,other,24.1,101.683333333,sedimentary rocks,other,ok,23,23,6,14,100.0,resolved,Asia
134676.0,Porphyry,Mesozoic,volcanic,31.1416666667,117.283333333,148.0,resolved,31.1416666667,117.283333333,intermediate volcanic rocks,volcanic,ok,39,39,9,24,100.0,resolved,Asia
134745.0,IOCG,Precambrian,mafic,26.183333333333,102.98333333333,1500.0,resolved,26.183333333333,102.98333333333,mafic-intermediate volcanic rocks,mafic,ok,22,22,6,14,100.0,resolved,Asia
134936.0,Porphyry,Cenozoic,other,26.158205559589,100.18367765932,44.85,other,26.158205559589,100.18367765932,sedimentary rocks,other,ok,66,66,8,27,100.0,resolved,Asia
135092.0,Sediment-Hosted,Cenozoic,other,-17.329166666667,-68.407777777778,45.0,other,-17.329166666667,-68.407777777778,sedimentary rocks,other,ok,9,9,5,8,100.0,resolved,South_America
135234.0,Sediment-Hosted,Unknown,siliciclastic,-31.1130555556,137.153055556,,resolved,-31.1130555556,137.153055556,"sandstone; quartzite; sandstone,shale,limestone,siltstone,tillite,dolomite; sedimentary; metamorphic",siliciclastic,ok,6,6,1,4,100.0,unknown,Oceania
135235.0,IOCG,Unknown,siliciclastic,-31.2144444444,137.497222222,,resolved,-31.2144444444,137.497222222,"sandstone,shale,limestone,siltstone,tillite,dolomite; sedimentary; metamorphic; sandstone; quartzite",siliciclastic,ok,28,28,7,18,100.0,unknown,Oceania
135237.0,Porphyry,Mesozoic,other,25.1852777778,116.4075,105.0,other,25.1852777778,116.4075,sedimentary rocks,other,ok,46,46,7,20,100.0,resolved,Asia
135298.0,VMS,Precambrian,other,34.384781223876,100.11875336329,680.5,other,34.384781223876,100.11875336329,sedimentary rocks,other,ok,41,41,8,24,100.0,resolved,Asia
135329.0,Porphyry,Cenozoic,felsic,29.5111111111,90.0,13.765,resolved,29.5111111111,90.0,felsic volcanic rocks,felsic,ok,21,21,7,17,100.0,resolved,Asia
136123.0,Porphyry,Unknown,siliciclastic,45.3563888889,-113.993611111,,resolved,45.3563888889,-113.993611111,"Major:: {siltite, metasandstone, argillite, argillaceous siltite}; Major:{quartzite,metasiltstone}, Minor:{argillite,carbonate}; carbonate; sedimentary rocks; quartzite;siltite;argillite; argillite; sedimentary",siliciclastic,ok,4,4,1,4,100.0,unknown,North_America
142172.0,Porphyry,Cenozoic,other,29.5,91.4055555556,13.45,other,29.5,91.4055555556,sedimentary rocks,other,ok,18,18,5,14,100.0,resolved,Asia
142173.0,Porphyry,Cenozoic,other,30.0,98.5,38.0,other,30.0,98.5,sedimentary rocks,other,ok,21,21,7,14,100.0,resolved,Asia
142174.0,Porphyry,Cenozoic,other,31.2333333333,97.8666666667,37.5,other,31.2333333333,97.8666666667,sedimentary rocks,other,ok,10,10,3,9,100.0,resolved,Asia
142183.0,Porphyry,Cenozoic,other,31.1666666667,97.8583333333,36.0,other,31.1666666667,97.8583333333,sedimentary rocks,other,ok,13,13,4,11,100.0,resolved,Asia
142185.0,Porphyry,Cenozoic,other,30.4666666667,98.5,43.5,other,30.4666666667,98.5,sedimentary rocks,other,ok,22,22,7,15,100.0,resolved,Asia
142186.0,Porphyry,Cenozoic,other,31.4833333333,97.35,42.0,other,31.4833333333,97.35,sedimentary rocks,other,ok,3,3,2,3,100.0,resolved,Asia
142189.0,Porphyry,Cenozoic,other,29.4916666667,90.9222222222,14.67,other,29.4916666667,90.9222222222,sedimentary rocks,other,ok,10,10,4,9,100.0,resolved,Asia
142195.0,Porphyry,Cenozoic,other,31.25,97.7333333333,38.5,other,31.25,97.7333333333,sedimentary rocks,other,ok,13,13,4,10,100.0,resolved,Asia
142686.0,Porphyry,Paleozoic,other,42.0666666667,92.5333333333,343.0,other,42.0666666667,92.5333333333,sedimentary rocks,other,ok,18,18,4,15,100.0,resolved,Asia
142687.0,Porphyry,Paleozoic,other,42.1166666667,92.6166666667,344.6,other,42.1166666667,92.6166666667,sedimentary rocks,other,ok,33,33,7,21,100.0,resolved,Asia
142688.0,Porphyry,Paleozoic,other,42.3583333333,94.7555555556,367.0,other,42.3583333333,94.7555555556,sedimentary rocks,other,ok,14,14,4,12,100.0,resolved,Asia
142689.0,Porphyry,Paleozoic,other,42.1666666667,92.85,357.5,other,42.1666666667,92.85,sedimentary rocks,other,ok,12,12,4,11,100.0,resolved,Asia
142690.0,Porphyry,Paleozoic,other,42.2,92.9666666667,373.0,other,42.2,92.9666666667,sedimentary rocks,other,ok,13,13,4,12,100.0,resolved,Asia
142691.0,Porphyry,Paleozoic,other,42.5333333333,91.9166666667,348.0,other,42.5333333333,91.9166666667,sedimentary rocks,other,ok,15,15,6,12,100.0,resolved,Asia
142692.0,Porphyry,Mesozoic,other,28.038611111111,99.989722222222,213.0,other,28.038611111111,99.989722222222,sedimentary rocks,other,ok,35,35,7,20,100.0,resolved,Asia
142695.0,Porphyry,Paleozoic,other,42.25,112.5,430.5,other,42.25,112.5,intrusive igneous rocks,other,ok,24,24,7,18,100.0,resolved,Asia
142696.0,Porphyry,Mesozoic,other,49.425,117.298888889,178.0,other,49.425,117.298888889,sedimentary rocks,other,ok,32,32,7,20,100.0,resolved,Asia
142697.0,Porphyry,Mesozoic,volcanic,32.0666666667,119.1,114.5,resolved,32.0666666667,119.1,intermediate volcanic rocks,volcanic,ok,29,29,7,19,100.0,resolved,Asia
142698.0,Porphyry,Paleozoic,other,50.1313888889,125.786111111,390.5,other,50.1313888889,125.786111111,intrusive igneous rocks,other,ok,29,29,6,19,100.0,resolved,Asia
142699.0,Porphyry,Mesozoic,other,29.8172222222,115.4525,106.05,other,29.8172222222,115.4525,sedimentary rocks,other,ok,29,29,6,17,100.0,resolved,Asia
142700.0,Porphyry,Precambrian,felsic,35.3166666667,111.666666667,2150.0,resolved,35.3166666667,111.666666667,intermediate-felsic volcanic rocks,felsic,ok,32,32,6,19,100.0,resolved,Asia
